Point ID,y,c,gammadot,J_0,J_1,J_2,J_Magnitude,p,x,y,z,Points_Magnitude,Sigma_0,Sigma_1,Sigma_2,Sigma_3,Sigma_4,Sigma_5,Sigma_6,Sigma_7,Sigma_8,Sigma_Magnitude,SigmaP_0,SigmaP_1,SigmaP_2,SigmaP_3,SigmaP_4,SigmaP_5,SigmaP_6,SigmaP_7,SigmaP_8,SigmaP_Magnitude,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
623,0.0011214,0.329306,2.90045,-0.00000229694,-0.00000000103333,0,0.00000229694,6.13287,1.50552,0.0011214,0.000005,1.50552,-6.22221,-0.0043138,0,-0.0043138,-6.22203,0,0,0,-6.22176,10.7768,-0.000892529,-0.00314404,0,-0.00314404,-0.000714026,0,0,0,-0.000446264,0.00461255,0.0085676,-3.99137E-10,0,0.0085676,1
624,0.0011232,0.328349,2.93932,-0.0000023048,-0.00000000103415,0,0.0000023048,6.13287,1.50552,0.0011232,0.000005,1.50552,-6.22221,-0.00434821,0,-0.00434821,-6.22203,0,0,0,-6.22176,10.7768,-0.000892469,-0.00316278,0,-0.00316278,-0.000713978,0,0,0,-0.000446234,0.00463807,0.00856231,-3.76387E-10,0,0.00856231,1
625,0.001125,0.327393,2.97819,-0.00000231267,-0.00000000103496,0,0.00000231267,6.13287,1.50552,0.001125,0.000005,1.50552,-6.22221,-0.00438262,0,-0.00438262,-6.22203,0,0,0,-6.22176,10.7768,-0.000892409,-0.00318152,0,-0.00318152,-0.00071393,0,0,0,-0.000446204,0.00466361,0.00855702,-3.53638E-10,0,0.00855702,1
626,0.0011268,0.326436,3.01705,-0.00000232053,-0.00000000103577,0,0.00000232053,6.13287,1.50552,0.0011268,0.000005,1.50552,-6.22221,-0.00441703,0,-0.00441703,-6.22203,0,0,0,-6.22176,10.7768,-0.000892349,-0.00320025,0,-0.00320025,-0.000713882,0,0,0,-0.000446174,0.00468916,0.00855173,-3.30889E-10,0,0.00855173,1
627,0.0011286,0.32548,3.05592,-0.0000023284,-0.00000000103658,0,0.0000023284,6.13287,1.50552,0.0011286,0.000005,1.50552,-6.22221,-0.00445144,0,-0.00445144,-6.22203,0,0,0,-6.22176,10.7768,-0.00089229,-0.00321899,0,-0.00321899,-0.000713834,0,0,0,-0.000446144,0.00471472,0.00854644,-3.08139E-10,0,0.00854644,1
628,0.0011304,0.324523,3.09479,-0.00000233626,-0.00000000103739,0,0.00000233626,6.13287,1.50552,0.0011304,0.000005,1.50552,-6.22221,-0.00448585,0,-0.00448585,-6.22203,0,0,0,-6.22176,10.7768,-0.00089223,-0.00323772,0,-0.00323772,-0.000713786,0,0,0,-0.000446114,0.00474029,0.00854114,-2.8539E-10,0,0.00854114,1
629,0.0011322,0.323567,3.13365,-0.00000234413,-0.00000000103821,0,0.00000234413,6.13287,1.50552,0.0011322,0.000005,1.50552,-6.22221,-0.00452026,0,-0.00452026,-6.22203,0,0,0,-6.22176,10.7768,-0.00089217,-0.00325646,0,-0.00325646,-0.000713739,0,0,0,-0.000446084,0.00476586,0.00853585,-2.6264E-10,0,0.00853585,1
630,0.001134,0.32261,3.17252,-0.00000235199,-0.00000000103902,0,0.00000235199,6.13287,1.50552,0.001134,0.000005,1.50552,-6.22221,-0.00455467,0,-0.00455467,-6.22203,0,0,0,-6.22176,10.7768,-0.00089211,-0.0032752,0,-0.0032752,-0.000713691,0,0,0,-0.000446054,0.00479145,0.00853056,-2.39891E-10,0,0.00853056,1
631,0.0011358,0.321654,3.21139,-0.00000235986,-0.00000000103983,0,0.00000235986,6.13287,1.50552,0.0011358,0.000005,1.50552,-6.22221,-0.00458909,0,-0.00458909,-6.22203,0,0,0,-6.22176,10.7768,-0.00089205,-0.00329393,0,-0.00329393,-0.000713643,0,0,0,-0.000446024,0.00481705,0.00852527,-2.17141E-10,0,0.00852527,1
632,0.0011376,0.320697,3.25025,-0.00000236772,-0.00000000104064,0,0.00000236772,6.13287,1.50552,0.0011376,0.000005,1.50552,-6.22221,-0.0046235,0,-0.0046235,-6.22203,0,0,0,-6.22176,10.7768,-0.00089199,-0.00331267,0,-0.00331267,-0.000713595,0,0,0,-0.000445995,0.00484266,0.00851998,-1.94393E-10,0,0.00851998,1
633,0.0011394,0.319741,3.28912,-0.00000237559,-0.00000000104145,0,0.00000237559,6.13287,1.50552,0.0011394,0.000005,1.50552,-6.22221,-0.00465791,0,-0.00465791,-6.22203,0,0,0,-6.22176,10.7768,-0.00089193,-0.0033314,0,-0.0033314,-0.000713547,0,0,0,-0.000445965,0.00486827,0.00851469,-1.71644E-10,0,0.00851469,1
634,0.0011412,0.318784,3.32798,-0.00000238345,-0.00000000104227,0,0.00000238345,6.13287,1.50552,0.0011412,0.000005,1.50552,-6.22221,-0.00469232,0,-0.00469232,-6.22203,0,0,0,-6.22176,10.7768,-0.00089187,-0.00335014,0,-0.00335014,-0.000713499,0,0,0,-0.000445935,0.0048939,0.00850939,-1.48894E-10,0,0.00850939,1
635,0.001143,0.317828,3.36685,-0.00000239132,-0.00000000104308,0,0.00000239132,6.13287,1.50552,0.001143,0.000005,1.50552,-6.22221,-0.00472673,0,-0.00472673,-6.22203,0,0,0,-6.22176,10.7768,-0.00089181,-0.00336888,0,-0.00336888,-0.000713451,0,0,0,-0.000445905,0.00491954,0.0085041,-1.26145E-10,0,0.0085041,1
636,0.0011448,0.316871,3.40572,-0.00000239918,-0.00000000104389,0,0.00000239918,6.13287,1.50552,0.0011448,0.000005,1.50552,-6.22221,-0.00476114,0,-0.00476114,-6.22203,0,0,0,-6.22176,10.7768,-0.00089175,-0.00338761,0,-0.00338761,-0.000713404,0,0,0,-0.000445875,0.00494518,0.00849881,-1.03395E-10,0,0.00849881,1
637,0.0011466,0.315915,3.44459,-0.00000240704,-0.0000000010447,0,0.00000240704,6.13286,1.50552,0.0011466,0.000005,1.50552,-6.22221,-0.00479555,0,-0.00479555,-6.22203,0,0,0,-6.22176,10.7768,-0.00089169,-0.00340635,0,-0.00340635,-0.000713356,0,0,0,-0.000445845,0.00497083,0.00849352,-8.06459E-11,0,0.00849352,1
638,0.0011484,0.314958,3.48345,-0.00000241491,-0.00000000104552,0,0.00000241491,6.13286,1.50552,0.0011484,0.000005,1.50552,-6.22221,-0.00482996,0,-0.00482996,-6.22203,0,0,0,-6.22176,10.7768,-0.00089163,-0.00342509,0,-0.00342509,-0.000713308,0,0,0,-0.000445815,0.0049965,0.00848823,-5.78965E-11,0,0.00848823,1
639,0.0011502,0.31402,3.52286,-0.00000242249,-0.0000000010462,0,0.00000242249,6.13286,1.50552,0.0011502,0.000005,1.50552,-6.22221,-0.00486448,0,-0.00486448,-6.22203,0,0,0,-6.22176,10.7768,-0.000891584,-0.00344371,0,-0.00344371,-0.000713271,0,0,0,-0.000445792,0.00502201,0.00848271,-3.85822E-11,0,0.00848271,1
640,0.001152,0.31323,3.5666,-0.00000242784,-0.00000000104583,0,0.00000242784,6.13286,1.50552,0.001152,0.000005,1.50552,-6.22221,-0.00489981,0,-0.00489981,-6.22203,0,0,0,-6.22176,10.7768,-0.000891651,-0.0034614,0,-0.0034614,-0.000713325,0,0,0,-0.000445825,0.00504631,0.00847533,-4.67483E-11,0,0.00847533,1
641,0.0011538,0.31244,3.61034,-0.00000243318,-0.00000000104546,0,0.00000243318,6.13286,1.50552,0.0011538,0.000005,1.50552,-6.22221,-0.00493514,0,-0.00493514,-6.22203,0,0,0,-6.22176,10.7768,-0.000891718,-0.00347909,0,-0.00347909,-0.000713379,0,0,0,-0.000445859,0.00507061,0.00846796,-5.4915E-11,0,0.00846796,1
642,0.0011556,0.311649,3.65408,-0.00000243853,-0.00000000104509,0,0.00000243853,6.13286,1.50552,0.0011556,0.000005,1.50552,-6.22221,-0.00497048,0,-0.00497048,-6.22203,0,0,0,-6.22176,10.7768,-0.000891785,-0.00349679,0,-0.00349679,-0.000713432,0,0,0,-0.000445892,0.00509491,0.00846059,-6.30816E-11,0,0.00846059,1
643,0.0011574,0.310859,3.69782,-0.00000244387,-0.00000000104472,0,0.00000244387,6.13286,1.50552,0.0011574,0.000005,1.50552,-6.22221,-0.00500581,0,-0.00500581,-6.22203,0,0,0,-6.22176,10.7768,-0.000891852,-0.00351448,0,-0.00351448,-0.000713486,0,0,0,-0.000445926,0.00511923,0.00845321,-7.12483E-11,0,0.00845321,1
644,0.0011592,0.310069,3.74156,-0.00000244922,-0.00000000104435,0,0.00000244922,6.13286,1.50552,0.0011592,0.000005,1.50552,-6.22221,-0.00504115,0,-0.00504115,-6.22203,0,0,0,-6.22176,10.7768,-0.000891919,-0.00353218,0,-0.00353218,-0.00071354,0,0,0,-0.000445959,0.00514355,0.00844584,-7.94149E-11,0,0.00844584,1
645,0.001161,0.309278,3.7853,-0.00000245456,-0.00000000104398,0,0.00000245456,6.13286,1.50552,0.001161,0.000005,1.50552,-6.22221,-0.00507648,0,-0.00507648,-6.22203,0,0,0,-6.22176,10.7768,-0.000891986,-0.00354987,0,-0.00354987,-0.000713593,0,0,0,-0.000445993,0.00516787,0.00843847,-8.75816E-11,0,0.00843847,1
646,0.0011628,0.308488,3.82904,-0.00000245991,-0.00000000104362,0,0.00000245991,6.13286,1.50552,0.0011628,0.000005,1.50552,-6.22221,-0.00511181,0,-0.00511181,-6.22203,0,0,0,-6.22176,10.7768,-0.000892053,-0.00356756,0,-0.00356756,-0.000713647,0,0,0,-0.000446026,0.00519221,0.00843109,-9.57483E-11,0,0.00843109,1
647,0.0011646,0.307698,3.87278,-0.00000246525,-0.00000000104325,0,0.00000246525,6.13286,1.50552,0.0011646,0.000005,1.50552,-6.22221,-0.00514715,0,-0.00514715,-6.22203,0,0,0,-6.22176,10.7768,-0.00089212,-0.00358526,0,-0.00358526,-0.000713701,0,0,0,-0.00044606,0.00521655,0.00842372,-1.03915E-10,0,0.00842372,1
648,0.0011664,0.306907,3.91652,-0.0000024706,-0.00000000104288,0,0.0000024706,6.13286,1.50552,0.0011664,0.000005,1.50552,-6.22221,-0.00518248,0,-0.00518248,-6.22203,0,0,0,-6.22176,10.7768,-0.000892187,-0.00360295,0,-0.00360295,-0.000713755,0,0,0,-0.000446093,0.00524089,0.00841634,-1.12082E-10,0,0.00841634,1
649,0.0011682,0.306117,3.96025,-0.00000247594,-0.00000000104251,0,0.00000247594,6.13286,1.50552,0.0011682,0.000005,1.50552,-6.22221,-0.00521782,0,-0.00521782,-6.22203,0,0,0,-6.22176,10.7768,-0.000892254,-0.00362065,0,-0.00362065,-0.000713808,0,0,0,-0.000446127,0.00526525,0.00840897,-1.20248E-10,0,0.00840897,1
650,0.00117,0.305327,4.00399,-0.00000248129,-0.00000000104214,0,0.00000248129,6.13286,1.50552,0.00117,0.000005,1.50552,-6.22221,-0.00525315,0,-0.00525315,-6.22203,0,0,0,-6.22176,10.7768,-0.000892321,-0.00363834,0,-0.00363834,-0.000713862,0,0,0,-0.00044616,0.0052896,0.0084016,-1.28414E-10,0,0.0084016,1
651,0.0011718,0.304536,4.04773,-0.00000248663,-0.00000000104177,0,0.00000248664,6.13286,1.50552,0.0011718,0.000005,1.50552,-6.22221,-0.00528848,0,-0.00528848,-6.22203,0,0,0,-6.22176,10.7768,-0.000892388,-0.00365603,0,-0.00365603,-0.000713916,0,0,0,-0.000446194,0.00531397,0.00839422,-1.36581E-10,0,0.00839422,1
652,0.0011736,0.303746,4.09147,-0.00000249198,-0.0000000010414,0,0.00000249198,6.13286,1.50552,0.0011736,0.000005,1.50552,-6.22221,-0.00532382,0,-0.00532382,-6.22203,0,0,0,-6.22176,10.7768,-0.000892454,-0.00367373,0,-0.00367373,-0.000713969,0,0,0,-0.000446227,0.00533834,0.00838685,-1.44748E-10,0,0.00838685,1
653,0.0011754,0.302956,4.13521,-0.00000249733,-0.00000000104103,0,0.00000249733,6.13286,1.50552,0.0011754,0.000005,1.50552,-6.22221,-0.00535915,0,-0.00535915,-6.22203,0,0,0,-6.22176,10.7768,-0.000892521,-0.00369142,0,-0.00369142,-0.000714023,0,0,0,-0.000446261,0.00536272,0.00837948,-1.52914E-10,0,0.00837948,1
654,0.0011772,0.302165,4.17895,-0.00000250267,-0.00000000104067,0,0.00000250267,6.13286,1.50552,0.0011772,0.000005,1.50552,-6.22221,-0.00539449,0,-0.00539449,-6.22203,0,0,0,-6.22176,10.7768,-0.000892588,-0.00370912,0,-0.00370912,-0.000714077,0,0,0,-0.000446294,0.0053871,0.0083721,-1.61081E-10,0,0.0083721,1
655,0.001179,0.301375,4.22269,-0.00000250802,-0.0000000010403,0,0.00000250802,6.13286,1.50552,0.001179,0.000005,1.50552,-6.22221,-0.00542982,0,-0.00542982,-6.22203,0,0,0,-6.22176,10.7768,-0.000892655,-0.00372681,0,-0.00372681,-0.00071413,0,0,0,-0.000446328,0.00541149,0.00836473,-1.69248E-10,0,0.00836473,1
656,0.0011808,0.300584,4.26643,-0.00000251336,-0.00000000103993,0,0.00000251336,6.13286,1.50552,0.0011808,0.000005,1.50552,-6.22221,-0.00546516,0,-0.00546516,-6.22203,0,0,0,-6.22176,10.7768,-0.000892722,-0.0037445,0,-0.0037445,-0.000714184,0,0,0,-0.000446361,0.00543589,0.00835736,-1.77414E-10,0,0.00835736,1
657,0.0011826,0.299794,4.31017,-0.00000251871,-0.00000000103956,0,0.00000251871,6.13286,1.50552,0.0011826,0.000005,1.50552,-6.22221,-0.00550049,0,-0.00550049,-6.22203,0,0,0,-6.22176,10.7768,-0.000892789,-0.0037622,0,-0.0037622,-0.000714238,0,0,0,-0.000446395,0.00546029,0.00834998,-1.8558E-10,0,0.00834998,1
658,0.0011844,0.299004,4.35391,-0.00000252405,-0.00000000103919,0,0.00000252405,6.13286,1.50552,0.0011844,0.000005,1.50552,-6.22221,-0.00553582,0,-0.00553582,-6.22203,0,0,0,-6.22176,10.7768,-0.000892856,-0.00377989,0,-0.00377989,-0.000714291,0,0,0,-0.000446428,0.00548469,0.00834261,-1.93747E-10,0,0.00834261,1
659,0.0011862,0.298214,4.39765,-0.0000025294,-0.00000000103882,0,0.0000025294,6.13286,1.50552,0.0011862,0.000005,1.50552,-6.22221,-0.00557116,0,-0.00557116,-6.22203,0,0,0,-6.22176,10.7768,-0.000892923,-0.00379759,0,-0.00379759,-0.000714345,0,0,0,-0.000446462,0.0055091,0.00833524,-2.01914E-10,0,0.00833524,1
660,0.001188,0.297423,4.44139,-0.00000253474,-0.00000000103845,0,0.00000253474,6.13286,1.50552,0.001188,0.000005,1.50552,-6.22221,-0.00560649,0,-0.00560649,-6.22203,0,0,0,-6.22176,10.7768,-0.00089299,-0.00381528,0,-0.00381528,-0.000714399,0,0,0,-0.000446495,0.00553352,0.00832786,-2.1008E-10,0,0.00832786,1
661,0.0011898,0.296633,4.48513,-0.00000254009,-0.00000000103808,0,0.00000254009,6.13286,1.50552,0.0011898,0.000005,1.50552,-6.22221,-0.00564183,0,-0.00564183,-6.22203,0,0,0,-6.22176,10.7768,-0.000893057,-0.00383297,0,-0.00383297,-0.000714453,0,0,0,-0.000446529,0.00555794,0.00832049,-2.18247E-10,0,0.00832049,1
662,0.0011916,0.295842,4.52887,-0.00000254543,-0.00000000103772,0,0.00000254543,6.13286,1.50552,0.0011916,0.000005,1.50552,-6.22221,-0.00567716,0,-0.00567716,-6.22203,0,0,0,-6.22176,10.7768,-0.000893124,-0.00385067,0,-0.00385067,-0.000714506,0,0,0,-0.000446562,0.00558237,0.00831311,-2.26414E-10,0,0.00831311,1
663,0.0011934,0.295052,4.57261,-0.00000255078,-0.00000000103735,0,0.00000255078,6.13286,1.50552,0.0011934,0.000005,1.50552,-6.22221,-0.0057125,0,-0.0057125,-6.22203,0,0,0,-6.22176,10.7768,-0.000893191,-0.00386836,0,-0.00386836,-0.00071456,0,0,0,-0.000446595,0.00560681,0.00830574,-2.3458E-10,0,0.00830574,1
664,0.0011952,0.294262,4.61635,-0.00000255612,-0.00000000103698,0,0.00000255612,6.13286,1.50552,0.0011952,0.000005,1.50552,-6.22221,-0.00574783,0,-0.00574783,-6.22203,0,0,0,-6.22177,10.7768,-0.000893258,-0.00388606,0,-0.00388606,-0.000714614,0,0,0,-0.000446629,0.00563125,0.00829837,-2.42747E-10,0,0.00829837,1
665,0.001197,0.293471,4.66009,-0.00000256147,-0.00000000103661,0,0.00000256147,6.13286,1.50552,0.001197,0.000005,1.50552,-6.22221,-0.00578316,0,-0.00578316,-6.22203,0,0,0,-6.22177,10.7768,-0.000893324,-0.00390375,0,-0.00390375,-0.000714667,0,0,0,-0.000446662,0.00565569,0.00829099,-2.50914E-10,0,0.00829099,1
666,0.0011988,0.292681,4.70383,-0.00000256681,-0.00000000103624,0,0.00000256681,6.13286,1.50552,0.0011988,0.000005,1.50552,-6.22221,-0.0058185,0,-0.0058185,-6.22203,0,0,0,-6.22177,10.7768,-0.000893391,-0.00392144,0,-0.00392144,-0.000714721,0,0,0,-0.000446696,0.00568014,0.00828362,-2.5908E-10,0,0.00828362,1
667,0.0012006,0.291932,4.74881,-0.00000257186,-0.00000000103524,0,0.00000257186,6.13286,1.50552,0.0012006,0.000005,1.50552,-6.22221,-0.00585363,0,-0.00585363,-6.22203,0,0,0,-6.22177,10.7768,-0.000893421,-0.00393844,0,-0.00393844,-0.000714745,0,0,0,-0.000446711,0.00570361,0.00827548,-2.58565E-10,0,0.00827548,1
668,0.0012024,0.291264,4.79627,-0.00000257633,-0.00000000103298,0,0.00000257633,6.13286,1.50552,0.0012024,0.000005,1.50552,-6.22221,-0.00588837,0,-0.00588837,-6.22203,0,0,0,-6.22177,10.7768,-0.000893377,-0.00395403,0,-0.00395403,-0.00071471,0,0,0,-0.000446689,0.00572514,0.00826582,-2.40681E-10,0,0.00826582,1
669,0.0012042,0.290596,4.84374,-0.00000258079,-0.00000000103072,0,0.00000258079,6.13286,1.50552,0.0012042,0.000005,1.50552,-6.22221,-0.0059231,0,-0.0059231,-6.22203,0,0,0,-6.22177,10.7768,-0.000893334,-0.00396962,0,-0.00396962,-0.000714674,0,0,0,-0.000446667,0.00574666,0.00825615,-2.22797E-10,0,0.00825615,1
670,0.001206,0.289928,4.8912,-0.00000258525,-0.00000000102845,0,0.00000258525,6.13286,1.50552,0.001206,0.000005,1.50552,-6.22221,-0.00595784,0,-0.00595784,-6.22203,0,0,0,-6.22176,10.7768,-0.00089329,-0.00398522,0,-0.00398522,-0.000714639,0,0,0,-0.000446645,0.00576819,0.00824649,-2.04912E-10,0,0.00824649,1
671,0.0012078,0.28926,4.93867,-0.00000258971,-0.00000000102619,0,0.00000258971,6.13286,1.50552,0.0012078,0.000005,1.50552,-6.22221,-0.00599257,0,-0.00599257,-6.22203,0,0,0,-6.22176,10.7768,-0.000893246,-0.00400081,0,-0.00400081,-0.000714604,0,0,0,-0.000446623,0.00578973,0.00823682,-1.87028E-10,0,0.00823682,1
672,0.0012096,0.288592,4.98613,-0.00000259418,-0.00000000102393,0,0.00000259418,6.13286,1.50552,0.0012096,0.000005,1.50552,-6.22221,-0.00602731,0,-0.00602731,-6.22203,0,0,0,-6.22176,10.7768,-0.000893202,-0.0040164,0,-0.0040164,-0.000714568,0,0,0,-0.000446601,0.00581127,0.00822716,-1.69144E-10,0,0.00822716,1
673,0.0012114,0.287924,5.0336,-0.00000259864,-0.00000000102166,0,0.00000259864,6.13286,1.50552,0.0012114,0.000005,1.50552,-6.22221,-0.00606204,0,-0.00606204,-6.22203,0,0,0,-6.22176,10.7768,-0.000893158,-0.004032,0,-0.004032,-0.000714533,0,0,0,-0.000446579,0.00583281,0.00821749,-1.5126E-10,0,0.00821749,1
674,0.0012132,0.287257,5.08106,-0.0000026031,-0.0000000010194,0,0.0000026031,6.13286,1.50552,0.0012132,0.000005,1.50552,-6.22221,-0.00609678,0,-0.00609678,-6.22203,0,0,0,-6.22176,10.7768,-0.000893114,-0.00404759,0,-0.00404759,-0.000714498,0,0,0,-0.000446557,0.00585436,0.00820783,-1.33377E-10,0,0.00820783,1
675,0.001215,0.286589,5.12852,-0.00000260757,-0.00000000101714,0,0.00000260757,6.13286,1.50552,0.001215,0.000005,1.50552,-6.22221,-0.00613151,0,-0.00613151,-6.22203,0,0,0,-6.22176,10.7768,-0.00089307,-0.00406318,0,-0.00406318,-0.000714462,0,0,0,-0.000446535,0.00587591,0.00819816,-1.15493E-10,0,0.00819816,1
676,0.0012168,0.285921,5.17599,-0.00000261203,-0.00000000101488,0,0.00000261203,6.13286,1.50552,0.0012168,0.000005,1.50552,-6.22221,-0.00616625,0,-0.00616625,-6.22203,0,0,0,-6.22176,10.7768,-0.000893026,-0.00407877,0,-0.00407877,-0.000714427,0,0,0,-0.000446513,0.00589746,0.0081885,-9.76093E-11,0,0.0081885,1
677,0.0012186,0.285253,5.22345,-0.00000261649,-0.00000000101261,0,0.00000261649,6.13286,1.50552,0.0012186,0.000005,1.50552,-6.22221,-0.00620098,0,-0.00620098,-6.22203,0,0,0,-6.22176,10.7768,-0.000892982,-0.00409437,0,-0.00409437,-0.000714392,0,0,0,-0.000446491,0.00591902,0.00817883,-7.97252E-11,0,0.00817883,1
678,0.0012204,0.284585,5.27091,-0.00000262096,-0.00000000101035,0,0.00000262096,6.13286,1.50552,0.0012204,0.000005,1.50552,-6.22221,-0.00623572,0,-0.00623572,-6.22203,0,0,0,-6.22176,10.7768,-0.000892938,-0.00410996,0,-0.00410996,-0.000714356,0,0,0,-0.000446469,0.00594058,0.00816917,-6.18411E-11,0,0.00816917,1
679,0.0012222,0.283917,5.31838,-0.00000262542,-0.00000000100809,0,0.00000262542,6.13286,1.50552,0.0012222,0.000005,1.50552,-6.22221,-0.00627046,0,-0.00627046,-6.22203,0,0,0,-6.22176,10.7768,-0.000892894,-0.00412555,0,-0.00412555,-0.000714321,0,0,0,-0.000446447,0.00596215,0.0081595,-4.39571E-11,0,0.0081595,1
680,0.001224,0.283249,5.36584,-0.00000262988,-0.00000000100583,0,0.00000262988,6.13286,1.50552,0.001224,0.000005,1.50552,-6.22221,-0.00630519,0,-0.00630519,-6.22203,0,0,0,-6.22176,10.7768,-0.00089285,-0.00414115,0,-0.00414115,-0.000714286,0,0,0,-0.000446425,0.00598372,0.00814984,-2.6073E-11,0,0.00814984,1
681,0.0012258,0.282582,5.41331,-0.00000263434,-0.00000000100356,0,0.00000263435,6.13286,1.50552,0.0012258,0.000005,1.50552,-6.22221,-0.00633993,0,-0.00633993,-6.22203,0,0,0,-6.22176,10.7768,-0.000892806,-0.00415674,0,-0.00415674,-0.00071425,0,0,0,-0.000446403,0.00600529,0.00814017,-8.18895E-12,0,0.00814017,1
682,0.0012276,0.281914,5.46077,-0.00000263881,-0.0000000010013,0,0.00000263881,6.13286,1.50552,0.0012276,0.000005,1.50552,-6.22221,-0.00637466,0,-0.00637466,-6.22203,0,0,0,-6.22176,10.7768,-0.000892762,-0.00417233,0,-0.00417233,-0.000714215,0,0,0,-0.000446382,0.00602687,0.0081305,9.69511E-12,0,0.0081305,1
683,0.0012294,0.281246,5.50823,-0.00000264327,-9.99038E-10,0,0.00000264327,6.13286,1.50552,0.0012294,0.000005,1.50552,-6.22221,-0.0064094,0,-0.0064094,-6.22203,0,0,0,-6.22176,10.7768,-0.000892718,-0.00418793,0,-0.00418793,-0.00071418,0,0,0,-0.00044636,0.00604844,0.00812084,2.7578E-11,0,0.00812084,1
684,0.0012312,0.280578,5.5557,-0.00000264773,-9.96775E-10,0,0.00000264773,6.13286,1.50552,0.0012312,0.000005,1.50552,-6.22221,-0.00644413,0,-0.00644413,-6.22203,0,0,0,-6.22176,10.7768,-0.000892675,-0.00420352,0,-0.00420352,-0.000714144,0,0,0,-0.000446338,0.00607003,0.00811117,4.54621E-11,0,0.00811117,1
685,0.001233,0.27991,5.60316,-0.0000026522,-9.94512E-10,0,0.0000026522,6.13286,1.50552,0.001233,0.000005,1.50552,-6.22221,-0.00647887,0,-0.00647887,-6.22203,0,0,0,-6.22176,10.7768,-0.000892631,-0.00421911,0,-0.00421911,-0.000714109,0,0,0,-0.000446316,0.00609161,0.00810151,6.33461E-11,0,0.00810151,1
686,0.0012348,0.279242,5.65063,-0.00000265666,-9.9225E-10,0,0.00000265666,6.13286,1.50552,0.0012348,0.000005,1.50552,-6.22221,-0.0065136,0,-0.0065136,-6.22203,0,0,0,-6.22176,10.7768,-0.000892587,-0.00423471,0,-0.00423471,-0.000714074,0,0,0,-0.000446294,0.0061132,0.00809184,8.12302E-11,0,0.00809184,1
687,0.0012366,0.278574,5.69809,-0.00000266112,-9.89987E-10,0,0.00000266112,6.13286,1.50552,0.0012366,0.000005,1.50552,-6.22221,-0.00654834,0,-0.00654834,-6.22203,0,0,0,-6.22176,10.7768,-0.000892543,-0.0042503,0,-0.0042503,-0.000714038,0,0,0,-0.000446272,0.0061348,0.00808218,9.91143E-11,0,0.00808218,1
688,0.0012384,0.277907,5.74556,-0.00000266559,-9.87724E-10,0,0.00000266559,6.13286,1.50552,0.0012384,0.000005,1.50552,-6.22221,-0.00658307,0,-0.00658307,-6.22203,0,0,0,-6.22176,10.7768,-0.000892499,-0.00426589,0,-0.00426589,-0.000714003,0,0,0,-0.00044625,0.00615639,0.00807251,1.16998E-10,0,0.00807251,1
689,0.0012402,0.277239,5.79302,-0.00000267005,-9.85461E-10,0,0.00000267005,6.13286,1.50552,0.0012402,0.000005,1.50552,-6.22221,-0.00661781,0,-0.00661781,-6.22203,0,0,0,-6.22176,10.7768,-0.000892455,-0.00428148,0,-0.00428148,-0.000713968,0,0,0,-0.000446228,0.00617799,0.00806285,1.34882E-10,0,0.00806285,1
690,0.001242,0.276571,5.84049,-0.00000267451,-9.83199E-10,0,0.00000267451,6.13286,1.50552,0.001242,0.000005,1.50552,-6.22221,-0.00665254,0,-0.00665254,-6.22203,0,0,0,-6.22176,10.7768,-0.000892411,-0.00429708,0,-0.00429708,-0.000713933,0,0,0,-0.000446206,0.00619959,0.00805318,1.52766E-10,0,0.00805318,1
691,0.0012438,0.275903,5.88795,-0.00000267897,-9.80936E-10,0,0.00000267898,6.13286,1.50552,0.0012438,0.000005,1.50552,-6.22221,-0.00668728,0,-0.00668728,-6.22203,0,0,0,-6.22176,10.7768,-0.000892367,-0.00431267,0,-0.00431267,-0.000713897,0,0,0,-0.000446184,0.0062212,0.00804352,1.70649E-10,0,0.00804352,1
692,0.0012456,0.275235,5.93541,-0.00000268344,-9.78673E-10,0,0.00000268344,6.13286,1.50552,0.0012456,0.000005,1.50552,-6.22221,-0.00672201,0,-0.00672201,-6.22203,0,0,0,-6.22176,10.7768,-0.000892323,-0.00432826,0,-0.00432826,-0.000713862,0,0,0,-0.000446162,0.00624281,0.00803385,1.88533E-10,0,0.00803385,1
693,0.0012474,0.274567,5.98288,-0.0000026879,-9.76411E-10,0,0.0000026879,6.13286,1.50552,0.0012474,0.000005,1.50552,-6.22221,-0.00675675,0,-0.00675675,-6.22203,0,0,0,-6.22176,10.7768,-0.000892279,-0.00434386,0,-0.00434386,-0.000713827,0,0,0,-0.00044614,0.00626442,0.00802419,2.06417E-10,0,0.00802419,1
694,0.0012492,0.273899,6.03034,-0.00000269236,-9.74148E-10,0,0.00000269236,6.13286,1.50552,0.0012492,0.000005,1.50552,-6.22221,-0.00679148,0,-0.00679148,-6.22203,0,0,0,-6.22176,10.7768,-0.000892235,-0.00435945,0,-0.00435945,-0.000713791,0,0,0,-0.000446118,0.00628603,0.00801452,2.24302E-10,0,0.00801452,1
695,0.001251,0.273293,6.07942,-0.00000269596,-9.7145E-10,0,0.00000269596,6.13286,1.50552,0.001251,0.000005,1.50552,-6.22221,-0.00682661,0,-0.00682661,-6.22203,0,0,0,-6.22176,10.7768,-0.000892244,-0.00437478,0,-0.00437478,-0.000713798,0,0,0,-0.000446123,0.0063073,0.00800349,2.28393E-10,0,0.00800349,1
